,ein,org_name,city,state_code,total_board,asian_board,black_board,hispanic_board,middle_eastern_board,native_american_board,pacific_islander_board,white_board,multi_racial_board,other_ethnicity_board,race_decline_to_state_board,race_unknown_board,female_board,male_board,non_binary_board,gender_decline_to_state_board,gender_unknown_board,trans_board,cis_board,total_senior_staff,asian_senior_staff,black_senior_staff,hispanic_senior_staff,middle_eastern_senior_staff,native_american_senior_staff,pacific_islander_senior_staff,white_senior_staff,multi_racial_senior_staff,other_ethnicity_senior_staff,race_decline_to_state_senior_staff,race_unknown_senior_staff,female_senior_staff,male_senior_staff,non_binary_senior_staff,gender_decline_to_state_senior_staff,gender_unknown_senior_staff,trans_senior_staff,cis_senior_staff,total_staff,asian_staff,black_staff,hispanic_staff,middle_eastern_staff,native_american_staff,pacific_islander_staff,white_staff,multi_racial_staff,other_ethnicity_staff,race_decline_to_state_staff,race_unknown_staff,female_staff,male_staff,non_binary_staff,gender_decline_to_state_staff,gender_unknown_staff,trans_staff,cis_staff,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue
313,25-1215557,Mainstay Life Services,Pittsburgh,PA,18.0,,5.555555555555555,,,,,77.77777777777779,5.555555555555555,,,2.0,38.88888888888889,61.11111111111112,,,,,,4.0,,25.0,,,,,75.0,,,,,100.0,,,,,,,370.0,0.8108108108108109,48.91891891891892,1.0810810810810811,,,0.0,44.5945945945946,4.054054054054054,0.5405405405405406,,,77.02702702702703,22.702702702702705,,,0.2702702702702703,,,199025.0,0.0,-1.0,0.0,1.0,40562.21673819742,243955.0,19499068.0,WWW.MAINSTAYLIFESERVICES.ORG,469,27133047.0
314,25-1216330,Coalition for Christian Outreach,Pittsburgh,PA,16.0,,18.75,,,,,81.25,,,,,18.75,81.25,,,,,,5.0,,60.0,,,,,40.0,,,,,60.0,40.0,,,,,,148.0,4.054054054054054,9.45945945945946,2.027027027027027,,,,83.78378378378379,0.6756756756756757,,,,39.18918918918919,60.810810810810814,,,,,,0.0,146376.0,100.0,1.0,0.0,48255.82323232323,168552.0,9847405.0,WWW.CCOJUBILEE.ORG,200,12325655.0
315,25-1505216,Achieva,Pittsburgh,PA,21.0,,9.523809523809524,,,,,90.47619047619048,,,,,38.095238095238095,61.90476190476191,,,,,,5.0,,,,,,,100.0,,,,,40.0,60.0,,,,,,553.0,1.9891500904159127,19.52983725135624,1.08499095840868,,0.0,,76.31103074141049,1.08499095840868,,,0.0,70.16274864376129,29.8372513562387,,,,,,234277.5,319910.0,26.76768466131099,0.3333333333333333,0.6666666666666666,,0.0,145643.0,WWW.ACHIEVA.INFO,0,2583167.0
316,25-1577930,Lakeshore Community Services Inc,Erie,PA,12.0,,,,,,,,,,,,33.33333333333333,66.66666666666666,,,,,,3.0,,,,,,,100.0,,,,,66.66666666666666,33.33333333333333,,,,0.0,0.0,314.0,,,,,,,47.77070063694268,52.22929936305732,,,,63.69426751592356,36.30573248407643,,,,,,0.0,185202.0,100.0,1.0,0.0,39923.79260780288,185202.0,19628089.0,WWW.LAKESHORECS.ORG,488,24565424.0
317,26-0086305,Semper Fi & Americas Fund,Quantico,VA,15.0,,13.333333333333334,,,,,80.0,6.666666666666667,,,,26.666666666666668,73.33333333333333,,,,,,5.0,,20.0,,,,,80.0,,,,,60.0,40.0,,,,,,175.0,0.5714285714285714,5.714285714285714,6.857142857142858,,0.5714285714285714,,83.42857142857143,2.857142857142857,,,,,,,,,,,184562.25,187559.0,1.5977639036249924,0.2,0.8,68155.10169491525,211362.0,12989261.0,WWW.THEFUND.ORG,182,48350789.0
318,26-1150699,350 Org,BOSTON,MA,,,,,,,,,,,,,,,,,,,,12.0,,8.333333333333332,,8.333333333333332,,8.333333333333332,58.333333333333336,,16.666666666666664,,,,,,,,,,152.0,12.5,7.894736842105263,1.973684210526316,1.3157894736842104,,1.973684210526316,26.31578947368421,1.3157894736842104,,1.973684210526316,44.73684210526316,61.18421052631579,31.57894736842105,5.263157894736842,1.973684210526316,,,,177838.0,153501.0,-15.854619839610166,0.3333333333333333,0.6666666666666666,243617.1,178205.0,12690032.0,WWW.350.ORG,53,21511958.0
319,26-1193832,24 7 Gateway LLC,Atlanta,GA,17.0,,41.17647058823529,,,,,58.82352941176471,,,,,35.294117647058826,64.70588235294117,,,,,,8.0,,50.0,,,,,50.0,,,,,50.0,50.0,,,,,,90.0,,91.11111111111111,,,,,6.666666666666667,2.2222222222222223,,,,54.44444444444444,45.55555555555556,,,,,,0.0,223726.0,100.0,1.0,0.0,17707.157894736843,223726.0,4260958.0,www.gatewayctr.org,229,7798267.0
320,26-1339988,Calcef Innovations,Oakland,CA,,,,,,,,,,,,,,,,,,,,16.0,37.5,12.5,,,,,50.0,,,,,50.0,50.0,,,,,,127.0,,,,,,,,,,,,61.41732283464568,38.582677165354326,,,,,,163295.0,240031.0,31.96920397781953,0.5,0.5,,0.0,1856346.0,WWW.NEWENERGYNEXUS.COM,0,6453752.0
321,26-1342579,Freedom Preparatory Academy Inc,MEMPHIS,TN,13.0,,61.53846153846154,7.6923076923076925,,,,30.76923076923077,,,,,38.46153846153847,61.53846153846154,,,,,100.0,4.0,,100.0,,,,,,,,,,75.0,25.0,,,,,100.0,223.0,0.8968609865470852,77.57847533632287,4.484304932735426,,,,7.623318385650224,,,,9.417040358744394,80.71748878923766,19.282511210762333,,,,,,198407.5,158300.0,-25.336386607706885,0.3333333333333333,0.6666666666666666,56925.08650519031,233405.0,17006465.0,WWW.FREEDOMPREP.ORG,292,33295008.0
322,26-1501109,National Marine Mammal Foundation Inc,San Diego,CA,6.0,,,,,,,100.0,,,,,50.0,50.0,,,,,,7.0,,,,,,,85.71428571428571,14.285714285714285,,,,57.14285714285714,42.85714285714285,,,,,,118.0,3.389830508474576,,5.084745762711865,,,,82.20338983050848,9.322033898305085,,,,74.57627118644068,25.42372881355932,,,,,,237458.0,190869.8333333333,-24.40834460483104,0.6666666666666666,0.3333333333333333,58399.255319148935,308113.0,10091888.0,WWW.NMMFOUNDATION.ORG,150,13274460.0
323,26-1509133,My Possibilities,Plano,TX,25.0,8.0,8.0,4.0,,0.0,,72.0,8.0,,,,40.0,60.0,,,,,,10.0,0.0,20.0,0.0,,0.0,,70.0,10.0,,0.0,,70.0,30.0,,,,,,101.0,1.98019801980198,10.891089108910892,21.782178217821784,,0.0,,62.37623762376238,2.9702970297029703,,,,,,,,,,,0.0,196248.0,100.0,1.0,0.0,38313.06611570248,196248.0,4832129.0,WWW.MYPOSSIBILITIES.ORG,122,10188118.0
324,26-1759681,Partnership for Los Angeles Schools,Los Angeles,CA,16.0,,18.75,18.75,,,,56.25,6.25,,,,56.25,43.75,,,,,,4.0,25.0,25.0,,,,,50.0,,,,,,100.0,,,,,,68.0,8.823529411764707,11.76470588235294,33.82352941176471,,,,36.76470588235294,7.352941176470589,1.4705882352941175,,,66.17647058823529,32.35294117647059,,,1.4705882352941175,,,188196.5,223518.77777777772,15.802823426716822,0.8181818181818182,0.1818181818181818,55447.57407407407,329067.0,11370569.0,WWW.PARTNERSHIPLA.ORG,173,31128437.0
325,26-1839249,The Young Center for Immigrant Childrens Rights,CHICAGO,IL,18.0,11.11111111111111,0.0,33.33333333333333,,5.555555555555555,,50.0,,,,,50.0,50.0,,,,0.0,100.0,10.0,20.0,,20.0,,,,60.0,,,,,90.0,,10.0,,,0.0,90.0,106.0,6.60377358490566,3.7735849056603774,52.83018867924528,,,,36.79245283018868,,,,,90.56603773584906,5.660377358490567,3.7735849056603774,,,0.0,100.0,166844.75,0.0,-1.0,0.0,1.0,92773.1304347826,197173.0,9202507.0,www.theyoungcenter.org,96,10481518.0
326,26-1914515,Bellwether Education Partners Inc,Sudbury,MA,7.0,,28.57142857142857,14.285714285714285,,,,57.14285714285714,,,,,42.85714285714285,57.14285714285714,,,,,,5.0,,20.0,,,,,80.0,,,,,80.0,20.0,,,,,,63.0,6.349206349206349,30.15873015873016,1.5873015873015872,,,,61.90476190476191,,,,,77.77777777777779,22.22222222222222,,,,,,280482.22222222225,259471.5,-8.097506748225623,0.3076923076923077,0.6923076923076923,92140.67346938777,414283.0,12592012.0,BELLWETHEREDUCATION.ORG,111,18147451.0
327,26-2034843,Summit Public Schools,Redwood City,CA,,,,,,,,,,,,,,,,,,,,8.0,25.0,12.5,0.0,,,12.5,50.0,0.0,,,0.0,37.5,62.5,,,,,,462.0,14.06926406926407,11.688311688311687,19.696969696969692,,0.0,,44.15584415584416,4.329004329004329,,0.0,6.0606060606060606,,,,,,,,286097.2,210121.3333333333,-36.15809278448642,0.375,0.625,79782.78038379531,566191.0,39478974.0,WWW.SUMMITPS.ORG,477,62350567.0
328,26-2303250,Climateworks Foundation,San Francisco,CA,11.0,18.181818181818183,,,,,,72.72727272727273,,,,1.0,36.36363636363637,54.54545454545454,,,9.090909090909092,,,28.0,,,,,,,,,,,,60.71428571428571,39.285714285714285,,,,,,82.0,,,,,,,,,,,,69.51219512195121,30.48780487804878,,,,,,385157.0,436326.4285714286,11.727327345025106,0.5,0.5,162956.78431372548,527359.0,22371976.0,WWW.CLIMATEWORKS.ORG,116,366181053.0
329,26-2418959,Digital Green Foundation,SAN FRANCISCO,CA,9.0,,,,,,,,,,,,44.44444444444444,55.55555555555556,,,,,,7.0,,,,,,,,,,,,28.57142857142857,71.42857142857143,,,,,,138.0,,,,,,,,,,,,40.57971014492754,59.42028985507246,,,,,,178075.66666666666,223310.0,20.2562954338513,0.25,0.75,206907.57142857145,223310.0,3654243.0,WWW.DIGITALGREEN.ORG,18,22099634.0
330,26-2427526,New Teacher Center,SANTA CRUZ,CA,7.0,28.57142857142857,,14.285714285714285,,,,57.14285714285714,,,,,42.85714285714285,57.14285714285714,,,,,,3.0,33.33333333333333,33.33333333333333,,,,,,33.33333333333333,,,,33.33333333333333,66.66666666666666,,,,,,130.0,5.384615384615385,25.384615384615383,9.230769230769232,,0.7692307692307693,,53.84615384615385,5.384615384615385,,,,80.76923076923077,19.230769230769237,,,,,,194991.16666666663,274897.2,29.06760539333735,0.4545454545454545,0.5454545454545454,84317.93959731543,369611.0,15107806.0,WWW.NEWTEACHERCENTER.ORG,160,27076985.0
331,26-2757636,A Kids Place of Tampa Bay,Brandon,FL,18.0,,5.555555555555555,,,,,83.33333333333334,11.11111111111111,,,,33.33333333333333,66.66666666666666,,,,,,4.0,,25.0,,,,,75.0,,,,,75.0,25.0,,,,,,72.0,,30.55555555555556,6.944444444444445,,,,56.94444444444444,5.555555555555555,,,,73.61111111111111,26.38888888888889,,,,,,0.0,185692.0,100.0,1.0,0.0,,185692.0,3068432.0,WWW.AKIDSPLACETB.ORG,0,4501766.0
332,26-2763038,Kind Inc,Washington,DC,19.0,0.0,,21.052631578947366,,,,47.368421052631575,,,6.0,,52.63157894736842,47.368421052631575,,,,,,11.0,,18.181818181818183,9.090909090909092,,,,72.72727272727273,,,,,63.63636363636363,36.36363636363637,,,,,,411.0,4.37956204379562,3.1630170316301705,49.148418491484186,,0.24330900243309,,25.304136253041364,1.2165450121654502,,16.54501216545012,,77.85888077858881,17.0316301703163,,5.109489051094891,,,,256987.125,242354.66666666663,-6.037621859973816,0.2727272727272727,0.7272727272727273,69089.52088452088,473333.0,30902396.0,WWW.SUPPORTKIND.ORG,418,46801634.0
333,26-2961334,Isaiah House Inc,Willisburg,KY,8.0,,12.5,,,,,87.5,,,,,25.0,75.0,,,,,,4.0,,,,,,,100.0,,,,,25.0,75.0,,,,,100.0,423.0,0.2364066193853428,4.728132387706856,0.2364066193853428,,,,91.725768321513,1.182033096926714,,1.8912529550827424,,48.226950354609926,51.77304964539007,,,,,,0.0,184624.0,100.0,1.0,0.0,20202.6519524618,184624.0,12083986.0,WWW.ISAIAH-HOUSE.ORG,590,21645314.0
334,26-3618722,Pencils of Promise Incorporated,New York,NY,11.0,9.090909090909092,9.090909090909092,,,,,81.81818181818183,,,,,45.45454545454545,54.54545454545454,,,,,100.0,3.0,,,33.33333333333333,,,,66.66666666666666,,,,,100.0,,,,,,100.0,113.0,25.663716814159294,35.39823008849557,30.973451327433622,,,,7.964601769911504,,,,,,,,,,,,175501.5,169132.0,-3.765993425253648,0.3333333333333333,0.6666666666666666,99946.28,185341.0,3018792.0,WWW.PENCILSOFPROMISE.ORG,28,5028626.0
335,26-3710746,Changelab Solutions,Oakland,CA,11.0,18.181818181818183,9.090909090909092,27.27272727272727,,9.090909090909092,,27.27272727272727,9.090909090909092,,,,63.63636363636363,36.36363636363637,,,,,,5.0,0.0,20.0,,,,,60.0,20.0,,,,100.0,,,,,,,63.0,22.22222222222222,11.11111111111111,14.285714285714285,,,,39.68253968253968,11.11111111111111,,1.5873015873015872,,,,,,,,,191060.5,159562.0,-19.74060239906745,0.3333333333333333,0.6666666666666666,90834.48214285714,229231.0,5628414.0,www.changelabsolutions.org,59,13606627.0
336,26-3849472,Teach Plus Incorporated,Boston,MA,9.0,,33.33333333333333,,,,,55.55555555555556,11.11111111111111,,,,44.44444444444444,55.55555555555556,,,,,,5.0,,,20.0,,,,80.0,,,,,80.0,20.0,,,,,,52.0,5.769230769230769,21.153846153846157,9.615384615384617,,,,59.61538461538461,1.9230769230769231,,,1.9230769230769231,55.76923076923077,44.230769230769226,,,,,,211034.0,187416.0,-12.601912323387545,0.375,0.625,123958.9375,249494.0,9550790.0,WWW.TEACHPLUS.ORG,72,12042496.0
337,26-4430860,Our Calling Inc,DALLAS,TX,7.0,,14.285714285714285,14.285714285714285,,,,71.42857142857143,,,,,28.57142857142857,71.42857142857143,,,,,100.0,5.0,,20.0,,,,,80.0,,,,,20.0,80.0,,,,,100.0,58.0,,,,,,,,,,,,,,,,,,100.0,0.0,196358.0,100.0,1.0,0.0,29723.088888888888,216371.0,1730255.0,HTTP://WWW.OURCALLING.ORG,47,5299516.0
338,27-0600887,Universal Community Health Center,LOS ANGELES,CA,13.0,7.6923076923076925,7.6923076923076925,84.61538461538461,,,,,,,,,76.92307692307693,23.07692307692308,,,,,,4.0,,50.0,50.0,,,,,,,,,25.0,75.0,,,,,100.0,117.0,4.273504273504273,8.547008547008547,65.8119658119658,,,,8.547008547008547,,,8.547008547008547,4.273504273504273,61.53846153846154,18.803418803418804,,,19.65811965811966,,,193578.5,201784.66666666663,4.06679397509556,0.4285714285714285,0.5714285714285714,44965.20895522388,276938.0,7405006.0,https://www.uchcla.org/,141,14320773.0
339,27-0904821,Lifenet International,Washington,DC,6.0,16.666666666666664,,,,,,83.33333333333334,,,,,33.33333333333333,66.66666666666666,,,,,,3.0,,,,,,,100.0,,,,,66.66666666666666,33.33333333333333,,,,,,90.0,,91.11111111111111,,,,,8.88888888888889,,,,,32.22222222222222,67.77777777777779,,,,,,0.0,195787.0,100.0,1.0,0.0,244216.75,195787.0,2149521.0,WWW.LNINTERNATIONAL.ORG,9,4219535.0
340,27-0989006,Urban Teacher Center,BALTIMORE,MD,6.0,,33.33333333333333,0.0,,,,50.0,16.666666666666664,,0.0,,66.66666666666666,33.33333333333333,,,,,,8.0,,25.0,12.5,,,,37.5,25.0,,,,62.5,37.5,,,,,,119.0,2.5210084033613445,30.252100840336134,4.201680672268908,,0.8403361344537815,,43.69747899159664,18.487394957983195,,,,76.47058823529412,23.52941176470588,,,,,,172759.0,190755.5,9.434328236931568,0.2857142857142857,0.7142857142857143,37201.01408450704,231033.0,9169122.0,WWW.URBANTEACHERS.ORG,220,47168163.0
341,27-1067272,Code for America Labs,San Francisco,CA,5.0,,,20.0,,,,80.0,0.0,,,,60.0,40.0,,,,,,8.0,,12.5,37.5,,,,50.0,,,,,62.5,37.5,,,,,,177.0,18.64406779661017,14.124293785310735,16.94915254237288,,,,41.80790960451977,6.779661016949152,,1.694915254237288,,64.97175141242938,31.07344632768362,3.954802259887006,,,,,228748.16666666663,210973.0,-8.425327727560711,0.4,0.6,115591.25165562914,312248.0,19670660.0,WWW.CODEFORAMERICA.ORG,161,93211076.0
342,27-1720480,Team Rubicon,LOS ANGELES,CA,11.0,18.181818181818183,,,,,,81.81818181818183,,,,,18.181818181818183,81.81818181818183,,,,,,21.0,14.285714285714285,9.523809523809524,14.285714285714285,,,,57.14285714285714,4.761904761904762,,,,23.809523809523807,76.19047619047619,,,,,,191.0,7.329842931937172,7.329842931937172,14.136125654450264,,1.0471204188481675,,59.68586387434554,6.282722513089005,,4.18848167539267,,46.07329842931937,53.403141361256544,0.5235602094240838,,,,,286635.0,267257.6666666667,-7.250431231782555,0.75,0.25,77414.98536585366,337417.0,18046888.0,WWW.TEAMRUBICONUSA.ORG,213,40257630.0
343,27-1777117,Literacy Lab,Washington,DC,10.0,10.0,30.0,0.0,,0.0,,50.0,10.0,,0.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,100.0,5.0,0.0,20.0,0.0,,0.0,,40.0,40.0,,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,100.0,97.0,7.216494845360824,42.2680412371134,8.24742268041237,,0.0,,31.95876288659793,5.154639175257731,,5.154639175257731,0.0,72.16494845360825,24.742268041237114,1.0309278350515465,2.061855670103093,0.0,98.96907216494846,1.0309278350515465,200711.0,0.0,-1.0,0.0,1.0,17788.6906779661,200711.0,12795104.0,THELITERACYLAB.ORG,709,29239466.0
344,27-2904497,The One Love Foundation in Honor of Yeardley Love Inc,Bronxville,NY,,,,,,,,,,,,,,,,,,,,9.0,33.33333333333333,,,,,,66.66666666666666,,,,,100.0,,,,,,,57.0,10.526315789473683,15.789473684210526,12.280701754385964,,,,54.38596491228071,7.017543859649122,,,,87.71929824561403,12.280701754385964,,,,,,190707.8571428572,222298.0,14.210718430729411,0.125,0.875,107983.72972972972,290703.0,5552651.0,www.joinonelove.org,45,10796825.0
345,27-3207754,Help Me See Inc,JERSEY CITY,NJ,4.0,25.0,,,,,,75.0,,,,,25.0,75.0,,,,,,7.0,42.85714285714285,,14.285714285714285,,,,42.85714285714285,,,,,42.85714285714285,57.14285714285714,,,,,,60.0,,,,,,,,,,,100.0,,,,,100.0,,,553249.6666666666,217847.0,-153.96249049409295,0.6666666666666666,0.3333333333333333,113004.95454545454,1023399.0,5452940.0,WWW.HELPMESEE.ORG,31,15034347.0
346,27-3523909,Community Solutions International Inc,New York,NY,11.0,18.181818181818183,9.090909090909092,,,,,63.63636363636363,9.090909090909092,,,,63.63636363636363,36.36363636363637,,,,,100.0,8.0,12.5,25.0,12.5,12.5,,,37.5,,,,,87.5,12.5,,,,,100.0,78.0,10.256410256410255,20.51282051282051,12.82051282051282,,,,52.56410256410257,3.8461538461538463,,,,75.64102564102564,24.35897435897436,,,,,,193630.66666666663,164714.0,-17.555682374702002,0.1428571428571428,0.8571428571428571,84913.19767441861,283155.0,8629033.0,WWW.CMTYSOLUTIONS.ORG,93,122989223.0
347,27-3943866,Center for Biological Diversity Inc,TUCSON,AZ,9.0,,,,,22.22222222222222,,66.66666666666666,,11.11111111111111,,,44.44444444444444,55.55555555555556,,,,,,8.0,25.0,12.5,,,,,62.5,,,,,50.0,50.0,0.0,,,0.0,100.0,165.0,4.848484848484849,4.848484848484849,4.848484848484849,,0.6060606060606061,,75.75757575757575,9.090909090909092,,,,59.3939393939394,38.18181818181819,2.4242424242424243,,,0.0,97.57575757575758,219798.0,286731.71428571426,23.3436731798067,0.7,0.3,81442.0090909091,405424.0,20583758.0,WWW.BIOLOGICALDIVERSITY.ORG,230,27585235.0
348,27-3990987,Foodcorps Inc,Portland,OR,13.0,7.6923076923076925,15.384615384615383,23.07692307692308,,7.6923076923076925,,46.15384615384615,0.0,,0.0,0.0,61.53846153846154,38.46153846153847,,,,,,10.0,20.0,20.0,0.0,,0.0,,60.0,,,0.0,,90.0,10.0,,,,,,87.0,11.494252873563218,13.79310344827586,6.896551724137931,,1.1494252873563218,,54.02298850574713,2.2988505747126435,,6.896551724137931,3.4482758620689653,78.16091954022988,12.643678160919542,1.1494252873563218,3.4482758620689653,4.597701149425287,,,175858.85714285713,227550.0,22.716388862730334,0.125,0.875,52986.99193548387,227550.0,14599336.0,WWW.FOODCORPS.ORG,256,42042342.0
349,27-4207843,Arkansas Early Learning Inc,Jonesboro,AR,12.0,,41.66666666666667,8.333333333333332,,,,50.0,,,,,66.66666666666666,33.33333333333333,,,,0.0,100.0,8.0,,37.5,,,,,62.5,,,,,62.5,37.5,,,,0.0,100.0,352.0,0.5681818181818182,46.02272727272727,9.943181818181818,,1.9886363636363635,,38.06818181818182,3.4090909090909087,,,,94.0340909090909,5.965909090909091,,,,,,151276.0,0.0,-1.0,0.0,1.0,24442.01886792453,151276.0,7923838.0,WWW.AREARLYLEARNING.ORG,319,17680686.0
350,27-4238843,Navigator Schools,Hollister,CA,8.0,12.5,25.0,,,,,50.0,12.5,,,,25.0,75.0,,,,,,13.0,7.6923076923076925,7.6923076923076925,23.07692307692308,,,,61.53846153846154,,,,,84.61538461538461,15.384615384615383,,,,,,190.0,4.736842105263158,0.0,50.0,,0.0,,42.10526315789473,3.1578947368421053,,,,81.57894736842105,18.421052631578945,,,,,,165258.0,199497.5,17.162871715184398,0.6666666666666666,0.3333333333333333,52551.03964757709,208146.0,12493339.0,WWW.NAVIGATORSCHOOLS.ORG,230,19544787.0
351,27-4480214,Parc Community Partnership Foundation,Oakton,VA,14.0,7.142857142857142,,7.142857142857142,,,,64.28571428571429,,,,3.0,21.428571428571427,64.28571428571429,,,14.285714285714285,,85.71428571428571,12.0,8.333333333333332,,,,,,83.33333333333334,,,,8.333333333333332,25.0,66.66666666666666,,,8.333333333333332,,100.0,190.0,3.684210526315789,2.1052631578947367,23.157894736842103,,1.0526315789473684,,69.47368421052632,0.5263157894736842,,,,50.526315789473685,48.94736842105264,,0.5263157894736842,,,99.47368421052632,19119.33333333333,49648.25,61.490418426967054,0.7272727272727273,0.2727272727272727,31304.40425531915,173446.0,7811079.0,WWW.PARC-UT.ORG,246,10698488.0
352,27-5111197,Completely Kids,Omaha,NE,25.0,,4.0,20.0,,,,76.0,,,,,56.00000000000001,44.0,,,,,,5.0,,20.0,,,,,80.0,,,,,100.0,,,,,,,143.0,0.6993006993006993,11.188811188811188,60.83916083916085,,,,22.377622377622377,4.195804195804196,,0.6993006993006993,,83.91608391608392,14.685314685314683,,1.3986013986013983,,,,223857.0,0.0,-1.0,0.0,1.0,14153.0,223857.0,3719648.0,COMPLETELYKIDS.ORG,248,8738088.0
353,27-5316628,Relay Graduate School of Education,New York,NY,9.0,0.0,22.22222222222222,11.11111111111111,,0.0,,66.66666666666666,0.0,,0.0,0.0,33.33333333333333,66.66666666666666,,,,,100.0,30.0,0.0,33.33333333333333,3.333333333333333,,0.0,,46.66666666666666,13.333333333333334,,3.333333333333333,,56.66666666666666,40.0,,3.333333333333333,,,,274.0,6.569343065693431,27.73722627737226,16.05839416058394,,0.364963503649635,,36.86131386861314,4.014598540145985,,8.394160583941606,,67.88321167883211,24.817518248175183,,7.2992700729927,,,,252859.0,108469.75,-133.1147624107182,0.4444444444444444,0.5555555555555556,76319.9935897436,388385.0,37415931.0,WWW.RELAY.EDU,477,55978916.0
354,30-0038860,Lone Star Community Health Center Inc,Conroe,TX,11.0,0.0,18.181818181818183,54.54545454545454,0.0,0.0,0.0,27.27272727272727,0.0,,0.0,0.0,36.36363636363637,63.63636363636363,0.0,0.0,0.0,,,4.0,25.0,0.0,25.0,0.0,0.0,0.0,50.0,0.0,,0.0,0.0,75.0,25.0,0.0,0.0,0.0,,,222.0,8.108108108108109,5.855855855855856,55.4054054054054,0.0,0.0,0.0,25.675675675675677,4.954954954954955,,0.0,0.0,81.53153153153153,18.46846846846847,,,,,,294384.8,295650.3333333333,0.4280507040411451,0.375,0.625,66775.32567049809,405807.0,19787235.0,WWW.LONESTARFAMILY.ORG,269,30112836.0
355,30-0102842,Floating Hospital Foundation Inc,Long Island City,NY,13.0,15.384615384615383,7.6923076923076925,,,,,76.92307692307693,,,,,84.61538461538461,15.384615384615383,,,,,,5.0,,40.0,,,,,60.0,,,,,60.0,40.0,,,,,,209.0,11.961722488038278,33.97129186602871,32.53588516746412,,0.9569377990430622,,17.703349282296653,2.8708133971291865,,,,,,,100.0,,,,0.0,231181.0,100.0,1.0,0.0,,0.0,304739.0,WWW.THEFLOATINGHOSPITAL.ORG,3,3880605.0
356,30-0198705,Spring Branch Community Health Center,Houston,TX,12.0,0.0,25.0,33.33333333333333,,0.0,,41.66666666666667,0.0,,0.0,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,100.0,6.0,0.0,16.666666666666664,16.666666666666664,,0.0,,66.66666666666666,0.0,,0.0,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,100.0,250.0,5.6000000000000005,18.4,65.60000000000001,,0.0,,9.2,1.2,,0.0,0.0,86.4,13.6,0.0,0.0,0.0,,,185666.5,189811.4,2.183693919332556,0.5555555555555556,0.4444444444444444,53922.90776699029,252831.0,12799842.0,WWW.SBCHC.NET,215,18922637.0
357,30-0249717,Kids Smiles Inc,Norwood,PA,21.0,,,,,,,,,,,,23.809523809523807,76.19047619047619,,,,,,5.0,20.0,,20.0,,,,60.0,,,,,80.0,20.0,,,,,,50.0,,,,,,,,,,,,76.0,24.0,,,,,,304460.0,181170.0,-68.0521057570238,0.6666666666666666,0.3333333333333333,36333.58762886598,304460.0,4191158.0,WWW.KIDSSMILES.ORG,100,5927294.0
358,30-0440226,Chicago High School for the Arts,Chicago,IL,30.0,6.666666666666667,6.666666666666667,,,,,83.33333333333334,,,,1.0,60.0,40.0,,,,,,6.0,0.0,66.66666666666666,0.0,,,,33.33333333333333,,,,,66.66666666666666,33.33333333333333,,,,,,150.0,5.333333333333334,19.33333333333333,6.666666666666667,,0.0,,59.333333333333336,2.666666666666667,,,6.666666666666667,52.0,48.0,,,,,,184923.0,0.0,-1.0,0.0,1.0,37277.4793814433,184923.0,7416754.0,WWW.CHIARTS.ORG,195,11358918.0
