,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female
14790,17092,39841,1635269,860180419.0,187286.0,0.0,-1.0,0.0,100.0,21743.080152671755,187286.0,11580660.0,WWW.AZAFH.ORG,525,15459109.0,THE OPPORTUNITY TREE,,80.0,100.0,,
14791,17093,39842,1635284,860182987.0,224074.0,200357.0,-11.837370294025163,50.0,50.0,53443.298449612405,335096.0,15061664.0,WWW.THECROSSROADSINC.COM,264,35276924.0,CROSSROADS INC,20.0,40.0,50.0,,
14792,17094,39843,1635298,860186038.0,0.0,79920.0,100.0,100.0,0.0,2872.7916666666665,79920.0,355708.0,www.flagstaffsymphony.org,97,668536.0,FLAGSTAFF SYMPHONY ASSOCIATION,,72.72727272727273,60.0,,0.0
14793,17096,39845,1635331,860192846.0,243189.0,207408.0,-17.251504281416338,33.33333333333333,66.66666666666666,28674.85146804836,331674.0,17296525.0,WWW.BEATITUDESCAMPUS.ORG,582,38227451.0,THE BEATITUDES CAMPUS,80.0,25.0,16.666666666666664,,
14794,17097,39847,1635356,860197576.0,168837.0,279859.0,39.670691312410895,50.0,50.0,33994.144,279859.0,4697964.0,WWW.FRANKLLOYDWRIGHT.ORG,127,12357928.0,THE FRANK LLOYD WRIGHT FOUNDATION,66.66666666666666,28.57142857142857,28.57142857142857,,
14795,17098,39848,1635378,860203044.0,260536.0,0.0,-1.0,0.0,100.0,33071.41176470588,260536.0,3633820.0,WWW.BETHANYRANCHHOME.ORG,103,15585652.0,BETHANY RANCH HOME INC,,66.66666666666666,66.66666666666666,,
14796,17099,39849,1635388,860204557.0,183259.0,0.0,-1.0,0.0,100.0,45145.794117647056,183259.0,29347442.0,CHILDPARENTCENTERS.ORG,647,40523666.0,CHILD PARENT CENTERS,100.0,75.0,66.66666666666666,,
14797,17100,39851,1635392,860205254.0,155377.0,0.0,-1.0,0.0,100.0,38573.26530612245,155377.0,2045467.0,WWW.BBBSAZ.ORG,50,4134508.0,BIG BROTHERS BIG SISTERS OF CENTRALARIZONA,,50.0,71.42857142857143,,
14799,17102,39853,1635405,860207220.0,0.0,173639.0,100.0,100.0,0.0,60772.703125,173639.0,4063092.0,WWW.DNALEGALSERVICES.ORG,65,5449964.0,DNA PEOPLE'S LEGAL SERVICES INC,,53.333333333333336,50.0,,
14802,17105,39858,1635440,860211777.0,178625.0,176824.0,-1.0185268968013392,50.0,50.0,16543.210227272728,178625.0,3267054.0,ARIZONATHEATRE.ORG,178,10001507.0,ARIZONA THEATRE COMPANY,,46.15384615384615,57.14285714285714,,
14803,17107,39862,1635489,860217033.0,0.0,208752.0,100.0,100.0,0.0,25308.906934306568,208752.0,14078033.0,WWW.TCH-AZ.COM,549,18250392.0,THE CENTERS FOR HABILITATIONTCH,,58.333333333333336,50.0,,
14806,17110,39865,1635526,860223401.0,277524.3333333333,155103.0,-78.92905574575173,40.0,60.0,18962.9839055794,327113.0,18816280.0,www.goodwillsouthernaz.org,937,36636722.0,Goodwill Industries of SouthernArizona Inc,20.0,50.0,57.14285714285714,,
14807,17111,39866,1635530,860223720.0,281212.0,224116.66666666663,-25.475719491336363,60.0,40.0,51755.17408906882,274136.0,13515849.0,WWW.TGCAZ.ORG,257,26154934.0,THE GUIDANCE CENTER INC,40.0,75.0,33.33333333333333,100.0,
14808,17112,39868,1635534,860223999.0,164273.5,179258.33333333334,8.359351029705737,60.0,40.0,40440.98445595855,228818.0,24281652.0,WWW.CATHOLICCHARITIESAZ.ORG,584,46306530.0,CATHOLIC CHARITIES COMMUNITY SERVICESINC,60.0,60.0,25.0,,
14809,17113,39869,1635535,860224211.0,177056.5,302751.5,41.51754822024003,75.0,25.0,59659.583333333336,417629.0,7182027.0,WWW.VISITPHOENIX.COM,92,16123618.0,GREATER PHOENIX CONVENTION AND VISITORSBUREAU,40.0,37.03703703703704,0.0,,0.0
14810,17114,39872,1635550,860227210.0,332112.8,382913.7142857143,13.266935184204124,58.333333333333336,41.66666666666667,39656.67350332594,686517.0,75881599.0,WWW.CPLC.ORG,1816,401138931.0,CHICANOS POR LA CAUSA INCCPLC,60.0,38.88888888888889,45.45454545454545,,
14811,17115,39874,1635574,860251255.0,211204.4,327348.5,35.480260334169856,28.57142857142857,71.42857142857143,40385.3358778626,369289.0,17582156.0,WWW.VALLEDELSOL.COM,400,27904463.0,VALLE DEL SOL INC,60.0,61.53846153846154,83.33333333333334,100.0,
14812,17116,39875,1635580,860251984.0,0.0,203437.0,100.0,100.0,0.0,33156.43373493976,203437.0,11211373.0,WWW.CHILDFAMILYRESOURCES.ORG,333,18014944.0,CHILD & FAMILY RESOURCES INC,,100.0,60.0,,
14813,17117,39876,1635582,860252067.0,272507.3333333333,352646.2,22.725005023921057,45.45454545454545,54.54545454545454,52511.996551724136,505479.0,64312191.0,WWW.TERROS.ORG,1171,86203578.0,TERROS INC,60.0,55.55555555555556,66.66666666666666,0.0,
14814,17118,39877,1635585,860252302.0,165334.0,0.0,-1.0,0.0,100.0,24936.98787878788,165334.0,12509143.0,WWW.LSS-SW.ORG,496,21954828.0,LUTHERAN SOCIAL SERVICES OF THESOUTHWEST,,50.0,83.33333333333334,,
14815,17119,39879,1635588,860253158.0,169910.66666666666,248030.0,31.49592119232889,25.0,75.0,33065.735353535354,248030.0,17125301.0,WWW.HACIENDAINC.ORG/,499,25645714.0,Hacienda Inc,80.0,0.0,33.33333333333333,,
14816,17120,39881,1635612,860259180.0,346805.25,0.0,-1.0,0.0,100.0,41801.43703703704,444930.0,7030415.0,WWW.WVC.ORG,139,22299724.0,WVC,60.0,57.14285714285714,66.66666666666666,,
14818,17122,39884,1635645,860265218.0,0.0,242228.5,100.0,100.0,0.0,29668.199341021416,324419.0,18493054.0,WWW.GLENCROFT.COM,609,29398220.0,FRIENDSHIP RETIREMENT CORPORATION,40.0,50.0,33.33333333333333,,
14819,17123,39885,1635657,860268489.0,205790.5,0.0,-1.0,0.0,100.0,45772.84415584416,230039.0,3936090.0,WWW.NACAINC.ORG,79,5982716.0,NATIVE AMERICANS FOR COMMUNITYACTION INC,100.0,100.0,50.0,0.0,
14820,17124,39886,1635672,860274412.0,172052.0,0.0,-1.0,0.0,100.0,30285.222222222223,172052.0,2080021.0,WWW.THA.ORG,64,2427042.0,TUCSON HEBREW ACADEMY,100.0,66.66666666666666,40.0,,
14821,17125,39887,1635675,860274899.0,312314.25,550863.7777777778,43.30463127201845,69.23076923076923,30.76923076923077,82745.27118644067,1351018.0,15970973.0,WWW.DELTADENTALAZ.COM,131,150253256.0,ARIZONA DENTAL INSURANCE SERVICE INC,40.0,10.0,25.0,,
14825,17129,39899,1635744,860292390.0,262013.66666666663,230083.2857142857,-13.877749030423557,70.0,30.0,41933.316970546985,354981.0,32295079.0,WWW.LIFEWELL.US,723,45843627.0,LIFEWELL,20.0,66.66666666666666,85.71428571428571,0.0,
14826,17130,39900,1635753,860293585.0,260581.0,212288.0,-22.74881293337353,66.66666666666666,33.33333333333333,21823.615646258502,271244.0,7101300.0,WWW.NATIVECONNECTIONS.ORG,297,29198533.0,NATIVE AMERICAN CONNECTIONS INC,,40.0,50.0,0.0,
14828,17133,39906,1635826,860314595.0,204899.5,310282.0,33.9634590469315,33.33333333333333,66.66666666666666,38233.33711048159,310282.0,14216449.0,CASADELOSNINOS.ORG,356,18252162.0,CASA DE LOS NINOS INC,75.0,70.0,71.42857142857143,,100.0
14830,17135,39909,1635879,860324144.0,268184.25,219986.0,-21.90968970752684,20.0,80.0,41451.62226640159,424253.0,22142889.0,WWW.CHILDCRISISAZ.ORG,508,34360176.0,CHILD CRISIS ARIZONA,80.0,47.82608695652174,80.0,,
14831,17136,39910,1635886,860325741.0,251012.0,307158.3333333333,18.27928050137008,75.0,25.0,40873.23809523809,167991.0,4459681.0,www.seabhs.org,109,7366894.0,Southeastern Arizona Behavioral HealthServices Inc,100.0,66.66666666666666,20.0,0.0,
14832,17137,39915,1635943,860332919.0,200000.0,0.0,-1.0,0.0,100.0,47257.34285714286,200000.0,5162021.0,,106,11375939.0,CANDELEN INC,,66.66666666666666,40.0,100.0,
14834,17139,39917,1635963,860335565.0,195470.0,273247.0,28.463990455521927,50.0,50.0,21583.77952755905,273247.0,3209857.0,WWW.PP-CC.ORG,129,7971788.0,PINNACLE PEAK COUNTRY CLUB INC,40.0,0.0,33.33333333333333,,
14837,17142,39920,1636074,860357350.0,0.0,193775.0,100.0,100.0,0.0,27403.83870967742,193775.0,2742332.0,www.thechildrenscenteraz.org,94,4166072.0,The Childrens Center forNeurodevelopmental Studies Inc,,50.0,25.0,,
14838,17143,39921,1636102,860363717.0,218283.0,185045.0,-17.96211732281337,71.42857142857143,28.57142857142857,44517.15849056604,330851.0,24955885.0,WWW.COPECOMMUNITYSERVICES.ORG,537,37321944.0,COPE COMMUNITY SERVICES INC,20.0,50.0,40.0,,0.0
14839,17144,39922,1636112,860367773.0,168565.0,244543.0,31.069382480790697,50.0,50.0,19990.635071090048,244543.0,4631132.0,BALLETAZ.ORG,213,14278650.0,BALLET ARIZONA,,73.68421052631578,60.0,0.0,
14840,17145,39923,1636141,860373052.0,197697.25,421558.0,53.10319101997827,33.33333333333333,66.66666666666666,56777.432835820895,690207.0,5437993.0,WWW.WMPHOENIXOPEN.COM,73,84390943.0,THE THUNDERBIRDS,75.0,62.5,14.285714285714285,,
14841,17147,39926,1636146,860374506.0,0.0,156688.5,100.0,100.0,0.0,25682.57904085257,162745.0,14772669.0,WWW.SUNCITYWEST.COM,565,34521343.0,RECREATION CENTERS OF SUN CITY WEST INC,50.0,50.0,66.66666666666666,,
14842,17148,39927,1636150,860374724.0,0.0,174701.0,100.0,100.0,0.0,21660.43333333333,174701.0,13170961.0,www.aztec1.org,601,17027041.0,ARIZONA TRAINING & EVALUATION CENTER INC,,,40.0,,
14843,17149,39928,1636168,860377821.0,209239.4,343678.125,39.1176264127954,61.53846153846154,38.46153846153847,55618.63196347032,490689.0,64698024.0,ADELANTEHEALTHCARE.COM,1108,110095809.0,ADELANTE HEALTHCAREINC,60.0,44.44444444444444,50.0,,
14844,17150,39932,1636231,860390558.0,178951.5,284719.0,37.14803016307307,33.33333333333333,66.66666666666666,30870.408333333333,284719.0,4347071.0,AZSCIENCE.ORG,123,11579588.0,ARIZONA SCIENCE CENTER,100.0,34.88372093023256,40.0,,
14846,17152,39937,1636321,860410807.0,350427.4,0.0,-1.0,0.0,100.0,31531.867965367965,599717.0,16319860.0,WWW.ROYALOAKS.COM,467,33088460.0,PEOPLE OF FAITH INC,80.0,36.36363636363637,50.0,,
14847,17153,39938,1636330,860411904.0,170327.5,204574.0,16.74039711791332,50.0,50.0,,0.0,5512451.0,WWW.FSL.ORG,185,15687160.0,FSL PROGRAMS INC,,,71.42857142857143,,
14848,17154,39939,1636352,860416461.0,150645.0,0.0,-1.0,0.0,100.0,14254.661577608142,150645.0,16956891.0,WWW.UCPSA.ORG,1180,20624462.0,UNITED CEREBRAL PALSY OF SOUTHERNARIZONA INC,,0.0,50.0,,
14850,17156,39942,1636396,860424020.0,0.0,236424.5,100.0,100.0,0.0,29280.66769230769,404272.0,10461915.0,WWW.WMVAZ.COM,329,20045460.0,WESTMINSTER VILLAGE INC,40.0,50.0,16.666666666666664,,
14852,17158,39944,1636427,860430037.0,0.0,219015.0,100.0,100.0,0.0,39255.46153846154,219015.0,5832546.0,CFCARE.ORG,144,9720320.0,CHRISTIAN FAMILY CARE AGENCY INC,50.0,20.0,33.33333333333333,,
14853,17159,39949,1636554,860445016.0,0.0,182286.0,100.0,100.0,0.0,24234.678284182304,182286.0,9221821.0,NCSAZ.ORG,374,14929485.0,NORTHWEST CHRISTIAN SCHOOL,,12.5,28.57142857142857,,
14854,17160,39951,1636572,860447620.0,158031.0,0.0,-1.0,0.0,100.0,33565.12087912088,158031.0,3212457.0,www.noabuse.org,92,3704477.0,Chrysalis Shelter for Victimsof Domestice Violence Inc,,54.54545454545454,88.88888888888889,,
14855,17161,39952,1636673,860462786.0,170327.5,204574.0,16.74039711791332,50.0,50.0,29313.34782608696,231185.0,2594461.0,WWW.FSL.ORG,73,4340503.0,FSL MANAGEMENT,66.66666666666666,0.0,66.66666666666666,,
14857,17163,39954,1636813,860477969.0,0.0,164968.0,100.0,100.0,0.0,15138.166666666666,164968.0,1254916.0,WWW.HERBERGERTHEATER.ORG,73,2439454.0,PHOENIX PERFORMING ARTS CENTER INC,,54.54545454545454,42.85714285714285,,
14858,17164,39956,1636866,860486447.0,0.0,157386.0,100.0,100.0,0.0,15550.016177096635,157386.0,36684374.0,WWW.ABILITY360.ORG,2350,46279761.0,ABILITY360 INC,50.0,58.333333333333336,16.666666666666664,,
14860,17166,39960,1636991,860505273.0,0.0,197724.0,100.0,100.0,0.0,42761.5223880597,197724.0,3062746.0,WWW.UNITEDFOODBANK.ORG,68,42559256.0,UNITED FOOD BANK,,40.0,42.85714285714285,,
14861,17167,39963,1637033,860512633.0,0.0,268766.0,100.0,100.0,0.0,73844.44230769231,268766.0,4108677.0,WWW.GRANDCANYONTRUST.ORG,53,13167047.0,THE GRAND CANYON TRUST INC,25.0,42.85714285714285,50.0,,
14862,17168,39965,1637060,860518373.0,0.0,214833.0,100.0,100.0,0.0,34839.90277777778,214833.0,2723306.0,www.gaineyranchca.com,73,4436589.0,Gainey Ranch Community Association,100.0,0.0,66.66666666666666,0.0,
14866,17172,39977,1637363,860571143.0,0.0,221211.0,100.0,100.0,0.0,20633.010416666668,221211.0,4182749.0,WWW.SUNCITYOROVALLEY.COM,193,11349577.0,SUN CITY ORO VALLEY COMMUNITYASSOCIATION INC,,0.0,100.0,0.0,
14867,17173,39979,1637444,860585274.0,290207.0,205417.5,-41.27666824881035,50.0,50.0,,0.0,3269675.0,PINALHISPANICCOUNCIL.ORG,78,6163665.0,PINAL HISPANIC COUNCIL,0.0,33.33333333333333,40.0,50.0,
14868,17174,39980,1637448,860586210.0,164736.0,0.0,-1.0,0.0,100.0,46324.02298850575,164736.0,4194926.0,WWW.THESTARCENTERS.ORG,88,7622982.0,STAR-STAND TOGETHER ANDRECOVER CENTERS INC,,20.0,100.0,,
14869,17175,39981,1637499,860593598.0,0.0,235572.0,100.0,100.0,0.0,52454.26666666667,235572.0,4169642.0,WWW.TAKECHARGEAMERICA.ORG,76,7255476.0,TAKE CHARGE AMERICA INC,0.0,71.42857142857143,60.0,,
14870,17176,39987,1637566,860602592.0,0.0,177068.5,100.0,100.0,0.0,12897.90234375,191138.0,3656000.0,WWW.LIFETEEN.COM,258,11424190.0,LIFE TEEN INC,0.0,27.27272727272727,20.0,,
14871,17177,39988,1637640,860611935.0,0.0,337138.0,100.0,100.0,0.0,24473.40265486725,337138.0,5868127.0,WWW.AASK-AZ.ORG,227,10870362.0,AID TO ADOPTION OF SPECIAL KIDSARIZONA,100.0,0.0,60.0,,
14872,17178,39989,1637682,860618301.0,0.0,172360.0,100.0,100.0,0.0,16010.123287671233,172360.0,1341099.0,WWW.EVJCC.ORG,74,2666149.0,EAST VALLEY JEWISHCOMMUNITY CENTER,,57.14285714285714,50.0,,
14873,17179,39990,1637714,860622258.0,252714.0,0.0,-1.0,0.0,100.0,13203.635265700485,326685.0,5971733.0,WWW.VOSJCC.ORG,416,14681218.0,VALLEY OF THE SUN JEWISH COMMUNITYCENTER INC,,50.0,50.0,,
14874,17180,39991,1637731,860623896.0,0.0,157844.0,100.0,100.0,0.0,42510.181818181816,157844.0,3898740.0,JFCSTUCSON.ORG,89,7327284.0,JEWISH FAMILY & CHILDREN'S SERVICE OFSOUTHERN ARIZONA INC,,62.5,60.0,,
14875,17181,39992,1637745,860626077.0,314428.0,161623.0,-94.54409335305,50.0,50.0,22514.444117647057,314428.0,8130962.0,HANDMAKER.ORG,342,13940846.0,HANDMAKER JEWISH SERVICES FOR THE AGING,0.0,,16.666666666666664,,
14878,17184,39999,1638083,860665712.0,155036.0,0.0,-1.0,0.0,100.0,41331.0,155036.0,3006875.0,WWW.SAVETHEFAMILY.ORG,70,7279107.0,SAVE THE FAMILY FOUNDATIONOF ARIZONA,0.0,50.0,66.66666666666666,,
14880,17186,40005,1638184,860673994.0,0.0,162090.0,100.0,100.0,0.0,31927.48076923077,162090.0,6803006.0,WWW.MIKID.ORG,209,9916656.0,MIKID-MENTALLY ILL KIDS IN DISTRESS,,50.0,55.55555555555556,,
14881,17187,40014,1638402,860695734.0,0.0,97098.0,100.0,100.0,0.0,43032.282352941176,97098.0,3754842.0,WWW.THEPARTNERSHIP.US,86,8433704.0,PIMA PREVENTION PARTNERSHIP,0.0,60.0,33.33333333333333,,
14884,17191,40019,1638550,860710582.0,259852.0,218842.4,-18.73933022120028,71.42857142857143,28.57142857142857,25897.756862745096,369012.0,8217844.0,www.nsedc.com,262,59416266.0,Norton Sound EconomicDevelopment Corporation,,20.0,14.285714285714285,,
14886,17194,40028,1638822,860739097.0,262440.0,337421.0,22.221794138479822,50.0,50.0,,0.0,2453312.0,WWWW.LIFESTREAMLIVING.COM,79,3714282.0,LIFESTREAM COMPLETE SENIOR LIVINGAT THUNDERBIRD INC,60.0,40.0,50.0,,
14887,17195,40033,1638933,860748876.0,170327.5,204574.0,16.74039711791332,50.0,50.0,,0.0,6301286.0,WWW.FSL.ORG,184,9262401.0,FSL PATHWAYS,,,71.42857142857143,,
14888,17197,40041,1639252,860784527.0,0.0,286019.0,100.0,100.0,0.0,30713.993377483443,571133.0,6067908.0,WWW.ESTANCIACLUB.COM,156,13824642.0,THE ESTANCIA CLUB INC,0.0,50.0,0.0,0.0,
14889,17199,40048,1639488,860809052.0,159523.0,0.0,-1.0,0.0,100.0,44250.34939759036,159523.0,7505081.0,www.nmphx.com,167,14695989.0,Neighborhood Ministries Inc,,0.0,20.0,,
14890,17200,40052,1639703,860832131.0,0.0,169776.0,100.0,100.0,0.0,27060.12391930836,176333.0,9899191.0,WWW.SUNCITYGRAND.COM,350,26913694.0,SUN CITY GRAND COMMUNITY ASSOCIATIONINC,0.0,60.0,28.57142857142857,,
14891,17201,40055,1639815,860841341.0,242168.0,221587.0,-9.287999747277594,66.66666666666666,33.33333333333333,28780.84210526316,267174.0,8887882.0,WWW.YDI.ORG,288,9942108.0,YOUTH DEVELOPMENT INSTITUTE,0.0,50.0,66.66666666666666,0.0,
14892,17204,40060,1639912,860852629.0,176300.0,224012.66666666663,21.29909320603894,85.71428571428571,14.285714285714285,80744.9923076923,376528.0,12017225.0,www.westcare.com,137,14641070.0,WESTCARE FOUNDATION INC,,18.75,14.285714285714285,,
14893,17205,40063,1640004,860864100.0,0.0,188941.0,100.0,100.0,0.0,37871.08270676692,188941.0,5225795.0,WWW.SAAF.ORG,134,11915903.0,SOUTHERN ARIZONA AIDS FOUNDATION,,45.45454545454545,60.0,,
14897,17211,40079,1640517,860911226.0,454492.0,0.0,-1.0,0.0,100.0,30682.45643153527,692316.0,15697928.0,WWW.IMMANUELCARES.COM,484,28756705.0,IMMANUEL CARING MINISTRIES INC,20.0,50.0,50.0,,
14898,17212,40083,1640714,860934323.0,180210.0,0.0,-1.0,0.0,100.0,18941.161904761902,180210.0,2169032.0,WWW.CHILDRENSMUSEUMOFPHOENIX.ORG,106,7301894.0,CHILDREN'S MUSEUM OF PHOENIX,,47.05882352941176,62.5,,
14900,17214,40094,1641034,860966400.0,312482.4,381868.0,18.170048288937533,37.5,62.5,46306.02296450939,403646.0,24888601.0,www.southwestnetwork.org,487,41069077.0,Southwest Network Inc,80.0,,50.0,0.0,100.0
14901,17216,40096,1641121,860974183.0,267199.6666666667,167408.0,-59.609855363343854,25.0,75.0,51589.02564102564,411085.0,4992951.0,WWW.SCIFIRSTFORHUNTERS.ORG,82,10629069.0,SAFARI CLUB INTERNATIONAL,66.66666666666666,33.108108108108105,18.181818181818183,50.0,
14902,17217,40098,1641136,860975231.0,271610.0,0.0,-1.0,0.0,100.0,,0.0,2725174.0,TAPAZ.ORG,52,7929587.0,TECHNICAL ASSISTANCE PARTNERSHIPOF ARIZONA,100.0,41.17647058823529,50.0,,
14903,17220,40105,1641547,861012694.0,74808.0,91961.0,18.652472243668512,50.0,50.0,34602.88764044944,91961.0,3246426.0,www.summitschoolaz.org,91,4250908.0,Foothills Educational Foundation,,30.0,100.0,,0.0
14904,17221,40109,1641718,861028348.0,258834.57142857145,377169.5,31.374469189960635,22.22222222222222,77.77777777777779,,0.0,7860011.0,WWW.SUNHEALTH.ORG,238,11004154.0,LA LOMA SENIOR LIVING,80.0,10.0,71.42857142857143,50.0,
14905,17222,40111,1641744,861030627.0,0.0,157733.0,100.0,100.0,0.0,46980.16326530613,157733.0,7063817.0,HTTP://PANAMERICANELEMENTARY.COM,148,13404827.0,PAN-AMERICAN ELEMENTARY CHARTERSCHOOL,,0.0,50.0,,
14906,17223,40115,1642044,861061606.0,195102.3333333333,256323.66666666663,23.88438575707016,50.0,50.0,55195.74439461884,425145.0,13662929.0,WWW.PACIFICRIDGE.ORG,229,32688837.0,PACIFIC RIDGE SCHOOL,60.0,41.17647058823529,33.33333333333333,,
14909,17226,40125,1642632,861147083.0,255712.0,0.0,-1.0,0.0,100.0,36379.41509433962,308413.0,2439533.0,WWW.CLYFFORDSTILLMUSEUM.ORG,55,4185183.0,CLYFFORD STILL MUSEUM,,53.84615384615385,57.14285714285714,,
14912,17230,40147,1659040,863861385.0,0.0,180000.0,100.0,100.0,0.0,5927.027027027027,180000.0,618600.0,WWW.CAREERNEXUS.ORG,75,656821.0,CAREER NEXUS,,,66.66666666666666,,
14913,17232,40151,1659982,866000294.0,190941.14285714287,217254.0,12.111563949504788,12.5,87.5,68181.2479338843,305758.0,9803773.0,WWW.AZBAR.ORG,129,18219999.0,STATE BAR OF ARIZONA,100.0,48.0,57.14285714285714,,
14915,17234,40155,1660141,866050693.0,153445.0,319003.1666666667,51.89859661790192,85.71428571428571,14.285714285714285,48424.30386740332,671009.0,10832263.0,WWW.COPPERSTATECU.ORG,188,28591696.0,COPPER STATE CREDIT UNION,20.0,27.77777777777778,0.0,,
14916,17235,40156,1660152,866050959.0,409388.8571428572,564918.6666666666,27.53136313259421,46.15384615384615,53.84615384615385,85448.21241830065,1114867.0,32402387.0,WWW.TRUWEST.ORG,319,72242165.0,TRUWEST CREDIT UNION,60.0,0.0,33.33333333333333,,
14917,17236,40157,1660161,866051093.0,150527.0,177353.5,15.126005407279813,66.66666666666666,33.33333333333333,1180.1911278905145,204621.0,3006059.0,WWW.AIAONLINE.ORG,2122,14473657.0,ARIZONA INTERSCHOLASTIC ASSOCIATION INC,,37.5,25.0,,
14919,17238,40161,1660397,866053617.0,157349.0,0.0,-1.0,0.0,100.0,19703.46153846154,157349.0,1694219.0,WWW.HSOYUMA.COM,79,7143358.0,HUMANE SOCIETY OF YUMA,100.0,100.0,60.0,,
14920,17239,40164,1660570,866057771.0,0.0,207122.0,100.0,100.0,0.0,55793.44078947369,207122.0,8687725.0,WWW.PHOENIXRESCUEMISSION.ORG,153,31610891.0,PHOENIX GOSPEL MISSION,100.0,23.07692307692308,28.57142857142857,,
14921,17241,40168,1660783,870121901.0,238466.0,291091.3333333333,18.078632823145995,75.0,25.0,16491.921875,508766.0,2167223.0,WWW.SALTLAKECHAMBER.ORG,68,4400283.0,SALT LAKE AREA CHAMBER OF COMMERCE,0.0,23.809523809523807,33.33333333333333,,
14922,17242,40169,1660785,870126150.0,252706.0,0.0,-1.0,0.0,100.0,10052.918181818182,252706.0,2464348.0,,221,5520258.0,COUNTRY CLUB,33.33333333333333,16.666666666666664,0.0,0.0,
14923,17243,40171,1660795,870132475.0,0.0,231147.0,100.0,100.0,0.0,12838.020689655172,231147.0,3954173.0,,291,7436116.0,HIDDEN VALLEY COUNTRY CLUB,,,20.0,0.0,
14924,17244,40172,1660798,870133588.0,0.0,197602.0,100.0,100.0,0.0,67461.67123287672,229128.0,5319906.0,www.GarkaneEnergy.com,75,29593598.0,Garkane Energy Cooperative Inc,,12.5,33.33333333333333,,
14925,17245,40178,1660857,870189237.0,114642.0,146476.0909090909,21.733301804762423,84.61538461538461,15.384615384615383,84653.19672131147,376583.0,7004366.0,WWW.EMIHEALTH.COM,74,54287384.0,EDUCATORS MUTUAL INSURANCEASSOCIATION OF UTAH,20.0,11.11111111111111,0.0,25.0,
14926,17246,40183,1660876,870208619.0,0.0,171888.0,100.0,100.0,0.0,14179.665254237289,171888.0,6864690.0,www.sunshineterrace.com,473,11370132.0,SUNSHINE TERRACE FOUNDATION INC,,27.27272727272727,20.0,,
14927,17247,40184,1660882,870212453.0,283774.0,213616.3333333333,-32.84283817248681,75.0,25.0,48577.65986394558,283774.0,8065539.0,WWW.UTAHFOODBANK.ORG,151,155085048.0,UTAH FOOD BANK,66.66666666666666,31.25,50.0,,
14929,17249,40186,1660888,870212465.0,184639.0,0.0,-1.0,0.0,100.0,32908.3820754717,184639.0,14137793.0,THEROADHOME.ORG,425,23524370.0,THE ROAD HOME,66.66666666666666,50.0,66.66666666666666,,
14930,17251,40189,1660923,870217405.0,200597.5,252890.5,20.67811958139985,50.0,50.0,30700.632411067192,345504.0,8674236.0,WWW.HOGLEZOO.ORG,257,20973376.0,UTAH ZOOLOGICAL SOCIETY,75.0,47.82608695652174,33.33333333333333,,
14932,17253,40192,1660927,870217682.0,0.0,292531.625,100.0,100.0,0.0,-9380.16,564476.0,1402237.0,HTTP://WWW.EMERYTELCOM.COM/,108,5848515.0,EMERY TELEPHONE DBA EMERY TELCOM,0.0,40.0,0.0,,
14933,17254,40196,1660951,870224302.0,357009.0,300488.2,-18.80965708470416,83.33333333333334,16.666666666666664,45228.33146067416,591633.0,9910093.0,WWW.SOCEN.COM,184,33441414.0,SOUTH CENTRAL UTAH TELEPHONE ASSOCIATION,40.0,0.0,16.666666666666664,0.0,
14934,17255,40199,1660960,870227091.0,0.0,215316.0,100.0,100.0,0.0,48283.296,215316.0,6250728.0,WWW.UW.ORG,126,11102852.0,UNITED WAY OF SALT LAKE,66.66666666666666,44.44444444444444,28.57142857142857,,
